index,logodds_difference,correct,total_logprob
0,-0.05346882343292236,1,-0.8235153257846832
1,0.4193166494369507,0,-0.8676947355270386
2,-0.20888113975524902,1,-1.2380086183547974
3,0.37701916694641113,0,-1.2938937544822693
4,-0.17936348915100098,1,-0.9388643503189087
5,0.2962137460708618,0,-0.9439437389373779
6,-0.03313708305358887,1,-1.305402934551239
7,0.3127021789550781,0,-1.2843884229660034
8,0.14571774005889893,1,-0.9220173954963684
9,0.2964308261871338,0,-1.1045464873313904
10,-0.18104863166809082,1,-0.760528177022934
11,0.10175347328186035,0,-0.7948831915855408
12,-0.06785416603088379,1,-0.9312226474285126
13,0.0042771100997924805,1,-0.7520445883274078
14,-0.12847614288330078,1,-1.0474771857261658
15,0.26716160774230957,0,-0.7814255356788635
16,0.3038008213043213,1,-1.2260004878044128
17,0.20217597484588623,0,-0.8384814262390137
18,-0.21830713748931885,0,-0.8799009621143341
19,0.06419217586517334,1,-0.820480078458786
20,-0.027238130569458008,0,-1.0301806330680847
21,0.45783352851867676,0,-0.8160783648490906
22,-0.17824840545654297,1,-1.1493988037109375
23,0.3501168489456177,0,-0.9642361700534821
24,-0.1775376796722412,1,-1.135067343711853
25,-0.19021403789520264,0,-1.13901686668396
26,0.01568925380706787,0,-1.2467082738876343
27,-0.49815165996551514,0,-1.4445999264717102
28,0.3098353147506714,0,-1.0441265106201172
29,0.06060171127319336,1,-0.9431344866752625
30,-0.11100566387176514,1,-0.9842553436756134
31,-0.05187225341796875,0,-0.8803342878818512
32,-0.07955706119537354,0,-1.063516914844513
33,0.8319931030273438,0,-0.8304898738861084
34,-0.15594768524169922,1,-1.105630338191986
35,0.40139758586883545,0,-1.083287090063095
36,0.12172544002532959,1,-1.471343994140625
37,0.02669548988342285,1,-1.2291057407855988
38,-0.3261915445327759,1,-1.2802660465240479
39,0.332729697227478,0,-0.9132203459739685
